latency,energy,area,power,DSE index,layers,"HW (pes, bw)",restraint
835312563.2306899,29307912.25,102762000000000.0,807605771.4285715,0,70,1024 64,pass
723504721.33916,25316625.66,6459620000000.0,50766554.23728813,1,59,256 16,pass
723504721.33916,25316625.66,8074520000000.0,63458054.23728813,2,59,256 20,pass
723504721.33916,25316625.66,9689420000000.0,76149576.27118644,3,59,256 24,pass
723504721.33916,25316625.66,11304300000000.0,88841089.83050847,4,59,256 28,pass
723504721.33916,25316625.66,12919200000000.0,101532779.66101696,5,59,256 32,pass
723504721.33916,25316625.66,14534100000000.0,114224000.0,6,59,256 36,pass
723504721.33916,25316625.66,16149000000000.0,126916000.0,7,59,256 40,pass
723504721.33916,25316625.66,17763900000000.0,139607000.0,8,59,256 44,pass
723504721.33916,25316625.66,19378800000000.0,152299000.0,9,59,256 48,pass
723504721.33916,25316625.66,20993700000000.0,164990000.0,10,59,256 52,pass
723504721.33916,25316625.66,22608600000000.0,177682000.0,11,59,256 56,pass
681535839.1263598,24918496.58,6459620000000.0,50766559.6491228,12,57,256 16,pass
681535839.1263598,24918496.58,8074520000000.0,63458059.6491228,13,57,256 20,pass
681535839.1263598,24918496.58,9689420000000.0,76149578.94736843,14,57,256 24,pass
681535839.1263598,24918496.58,11304300000000.0,88841094.73684211,15,57,256 28,pass
681535839.1263598,24918496.58,12919200000000.0,101532807.01754384,16,57,256 32,pass
681535839.1263598,24918496.58,14534100000000.0,114224000.0,17,57,256 36,pass
681535839.1263598,24918496.58,16149000000000.0,126916000.0,18,57,256 40,pass
681535839.1263598,24918496.58,17763900000000.0,139607000.0,19,57,256 44,pass
681535839.1263598,24918496.58,19378800000000.0,152299000.0,20,57,256 48,pass
681535839.1263598,24918496.58,20993700000000.0,164990000.0,21,57,256 52,pass
681535839.1263598,24918496.58,22608600000000.0,177682000.0,22,57,256 56,pass
662393247.6731598,24955359.85,6459620000000.0,50766559.6491228,23,57,256 16,pass
662393247.6731598,24955359.85,8074520000000.0,63458059.6491228,24,57,256 20,pass
662393247.6731598,24955359.85,9689420000000.0,76149578.94736843,25,57,256 24,pass
662393247.6731598,24955359.85,11304300000000.0,88841096.49122807,26,57,256 28,pass
662393247.6731598,24955359.85,12919200000000.0,101532807.01754384,27,57,256 32,pass
662393247.6731598,24955359.85,14534100000000.0,114224000.0,28,57,256 36,pass
662393247.6731598,24955359.85,16149000000000.0,126916000.0,29,57,256 40,pass
662393247.6731598,24955359.85,17763900000000.0,139607000.0,30,57,256 44,pass
662393247.6731598,24955359.85,19378800000000.0,152299000.0,31,57,256 48,pass
662393247.6731598,24955359.85,20993700000000.0,164990000.0,32,57,256 52,pass
662393247.6731598,24955359.85,22608600000000.0,177682000.0,33,57,256 56,pass
714711669.1381999,26733287.66,6459620000000.0,50766557.14285714,34,63,256 16,pass
714711669.1381999,26733287.66,8074520000000.0,63458057.14285714,35,63,256 20,pass
714711669.1381999,26733287.66,9689420000000.0,76149577.77777778,36,63,256 24,pass
714711669.1381999,26733287.66,11304300000000.0,88841095.23809524,37,63,256 28,pass
714711669.1381999,26733287.66,12919200000000.0,101532793.65079366,38,63,256 32,pass
714711669.1381999,26733287.66,14534100000000.0,114224000.0,39,63,256 36,pass
714711669.1381999,26733287.66,16149000000000.0,126916000.0,40,63,256 40,pass
714711669.1381999,26733287.66,17763900000000.0,139607000.0,41,63,256 44,pass
714711669.1381999,26733287.66,19378800000000.0,152299000.0,42,63,256 48,pass
714711669.1381999,26733287.66,20993700000000.0,164990000.0,43,63,256 52,pass
714711669.1381999,26733287.66,22608600000000.0,177682000.0,44,63,256 56,pass
663950024.5798,24829029.059999995,6459620000000.0,50766558.73015873,45,63,256 16,pass
663950024.5798,24829029.059999995,8074520000000.0,63458058.73015873,46,63,256 20,pass
663950024.5798,24829029.059999995,9689420000000.0,76149580.95238096,47,63,256 24,pass
663950024.5798,24829029.059999995,11304300000000.0,88841098.41269842,48,63,256 28,pass
663950024.5798,24829029.059999995,12919200000000.0,101532777.77777778,49,63,256 32,pass
663950024.5798,24829029.059999995,14534100000000.0,114224000.0,50,63,256 36,pass
663950024.5798,24829029.059999995,16149000000000.0,126916000.0,51,63,256 40,pass
663950024.5798,24829029.059999995,17763900000000.0,139607015.87301588,52,63,256 44,pass
663950024.5798,24829029.059999995,19378800000000.0,152299000.0,53,63,256 48,pass
663950024.5798,24829029.059999995,20993700000000.0,164990015.87301588,54,63,256 52,pass
663950024.5798,24829029.059999995,22608600000000.0,177682000.0,55,63,256 56,pass
612577401.1544399,23988517.77,6459620000000.0,50766565.45454545,56,55,256 16,pass
612577401.1544399,23988517.77,8074520000000.0,63458065.45454545,57,55,256 20,pass
612577401.1544399,23988517.77,9689420000000.0,76149581.81818181,58,55,256 24,pass
612577401.1544399,23988517.77,11304300000000.0,88841100.0,59,55,256 28,pass
612577401.1544399,23988517.77,12919200000000.0,101532836.36363636,60,55,256 32,pass
612577401.1544399,23988517.77,14534100000000.0,114224000.0,61,55,256 36,pass
612577401.1544399,23988517.77,16149000000000.0,126916000.0,62,55,256 40,pass
612577401.1544399,23988517.77,17763900000000.0,139607000.0,63,55,256 44,pass
612577401.1544399,23988517.77,19378800000000.0,152299000.0,64,55,256 48,pass
612577401.1544399,23988517.77,20993700000000.0,164990000.0,65,55,256 52,pass
612577401.1544399,23988517.77,22608600000000.0,177682000.0,66,55,256 56,pass
573119970.70836,23815886.77,6459620000000.0,50766565.45454545,67,55,256 16,pass
573119970.70836,23815886.77,8074520000000.0,63458065.45454545,68,55,256 20,pass
573119970.70836,23815886.77,9689420000000.0,76149581.81818181,69,55,256 24,pass
573119970.70836,23815886.77,11304300000000.0,88841101.81818181,70,55,256 28,pass
573119970.70836,23815886.77,12919200000000.0,101532836.36363636,71,55,256 32,pass
573119970.70836,23815886.77,14534100000000.0,114224000.0,72,55,256 36,pass
573119970.70836,23815886.77,16149000000000.0,126916000.0,73,55,256 40,pass
573119970.70836,23815886.77,17763900000000.0,139607000.0,74,55,256 44,pass
573119970.70836,23815886.77,19378800000000.0,152299000.0,75,55,256 48,pass
573119970.70836,23815886.77,20993700000000.0,164990000.0,76,55,256 52,pass
573119970.70836,23815886.77,22608600000000.0,177682000.0,77,55,256 56,pass
547080343.4277999,23016923.06,6459620000000.0,50766555.93220339,78,59,256 16,pass
547080343.4277999,23016923.06,8074520000000.0,63458055.93220339,79,59,256 20,pass
547080343.4277999,23016923.06,9689420000000.0,76149579.66101696,80,59,256 24,pass
547080343.4277999,23016923.06,11304300000000.0,88841100.0,81,59,256 28,pass
547080343.4277999,23016923.06,12919200000000.0,101532762.7118644,82,59,256 32,pass
547080343.4277999,23016923.06,14534100000000.0,114224000.0,83,59,256 36,pass
547080343.4277999,23016923.06,16149000000000.0,126916000.0,84,59,256 40,pass
547080343.4277999,23016923.06,17763900000000.0,139607016.94915253,85,59,256 44,pass
547080343.4277999,23016923.06,19378800000000.0,152299000.0,86,59,256 48,pass
547080343.4277999,23016923.06,20993700000000.0,164990016.94915253,87,59,256 52,pass
547080343.4277999,23016923.06,22608600000000.0,177682000.0,88,59,256 56,pass
530843805.58204,22820375.86,6459620000000.0,50766550.0,89,58,256 16,pass
530843805.58204,22820375.86,8074520000000.0,63458050.0,90,58,256 20,pass
530843805.58204,22820375.86,9689420000000.0,76149574.13793103,91,58,256 24,pass
530843805.58204,22820375.86,11304300000000.0,88841091.37931034,92,58,256 28,pass
530843805.58204,22820375.86,12919200000000.0,101532758.62068966,93,58,256 32,pass
530843805.58204,22820375.86,14534100000000.0,114224000.0,94,58,256 36,pass
530843805.58204,22820375.86,16149000000000.0,126916000.0,95,58,256 40,pass
530843805.58204,22820375.86,17763900000000.0,139607000.0,96,58,256 44,pass
530843805.58204,22820375.86,19378800000000.0,152299000.0,97,58,256 48,pass
530843805.58204,22820375.86,20993700000000.0,164990000.0,98,58,256 52,pass
530843805.58204,22820375.86,22608600000000.0,177682000.0,99,58,256 56,pass
537508160.0191599,23467712.06,6459620000000.0,50766556.66666666,100,60,256 16,pass
537508160.0191599,23467712.06,8074520000000.0,63458056.66666666,101,60,256 20,pass
537508160.0191599,23467712.06,9689420000000.0,76149580.0,102,60,256 24,pass
537508160.0191599,23467712.06,11304300000000.0,88841098.33333333,103,60,256 28,pass
537508160.0191599,23467712.06,12919200000000.0,101532766.66666669,104,60,256 32,pass
537508160.0191599,23467712.06,14534100000000.0,114224000.0,105,60,256 36,pass
537508160.0191599,23467712.06,16149000000000.0,126916000.0,106,60,256 40,pass
537508160.0191599,23467712.06,17763900000000.0,139607016.66666666,107,60,256 44,pass
537508160.0191599,23467712.06,19378800000000.0,152299000.0,108,60,256 48,pass
537508160.0191599,23467712.06,20993700000000.0,164990016.66666666,109,60,256 52,pass
537508160.0191599,23467712.06,22608600000000.0,177682000.0,110,60,256 56,pass
457285761.59804,21617334.26,6459620000000.0,50766541.071428575,111,56,256 16,pass
457285761.59804,21617334.26,8074520000000.0,63458041.071428575,112,56,256 20,pass
457285761.59804,21617334.26,9689420000000.0,76149569.64285715,113,56,256 24,pass
457285761.59804,21617334.26,11304300000000.0,88841083.92857143,114,56,256 28,pass
457285761.59804,21617334.26,12919200000000.0,101532714.28571428,115,56,256 32,pass
457285761.59804,21617334.26,14534100000000.0,114224000.0,116,56,256 36,pass
457285761.59804,21617334.26,16149000000000.0,126916000.0,117,56,256 40,pass
457285761.59804,21617334.26,17763900000000.0,139607000.0,118,56,256 44,pass
457285761.59804,21617334.26,19378800000000.0,152299000.0,119,56,256 48,pass
457285761.59804,21617334.26,20993700000000.0,164990000.0,120,56,256 52,pass
457285761.59804,21617334.26,22608600000000.0,177682000.0,121,56,256 56,pass
419857282.44003993,20791430.31,6459620000000.0,50766556.25,122,48,256 16,pass
419857282.44003993,20791430.31,8074520000000.0,63458056.25,123,48,256 20,pass
419857282.44003993,20791430.31,9689420000000.0,76149577.08333333,124,48,256 24,pass
419857282.44003993,20791430.31,11304300000000.0,88841093.75,125,48,256 28,pass
419857282.44003993,20791430.31,12919200000000.0,101532791.66666669,126,48,256 32,pass
419857282.44003993,20791430.31,14534100000000.0,114224000.0,127,48,256 36,pass
419857282.44003993,20791430.31,16149000000000.0,126916000.0,128,48,256 40,pass
419857282.44003993,20791430.31,17763900000000.0,139607000.0,129,48,256 44,pass
419857282.44003993,20791430.31,19378800000000.0,152299000.0,130,48,256 48,pass
419857282.44003993,20791430.31,20993700000000.0,164990000.0,131,48,256 52,pass
419857282.44003993,20791430.31,22608600000000.0,177682000.0,132,48,256 56,pass
389835259.9046,20710962.259999994,6459620000000.0,50766538.88888889,133,54,256 16,pass
389835259.9046,20710962.259999994,8074520000000.0,63458038.88888889,134,54,256 20,pass
389835259.9046,20710962.259999994,9689420000000.0,76149568.51851852,135,54,256 24,pass
389835259.9046,20710962.259999994,11304300000000.0,88841083.33333333,136,54,256 28,pass
389835259.9046,20710962.259999994,12919200000000.0,101532703.7037037,137,54,256 32,pass
389835259.9046,20710962.259999994,14534100000000.0,114224000.0,138,54,256 36,pass
389835259.9046,20710962.259999994,16149000000000.0,126916000.0,139,54,256 40,pass
389835259.9046,20710962.259999994,17763900000000.0,139607000.0,140,54,256 44,pass
389835259.9046,20710962.259999994,19378800000000.0,152299000.0,141,54,256 48,pass
