DSE index,layers,latency,energy,area,power,"HW (pes, bw)",restraint
0,70,129709920.0,33528135.260000005,410461000000000.0,3225770142.857143,4096 64,pass
1,70,129869760.0,33532421.06,25690900000000.0,201903014.2857143,1024 16,pass
2,70,129869760.0,33532421.06,32113400000000.0,252378014.2857143,1024 20,pass
3,70,129869760.0,33532421.06,38536000000000.0,302853014.28571427,1024 24,pass
4,70,129869760.0,33532421.06,44958600000000.0,353328028.5714286,1024 28,pass
5,70,129869760.0,33532421.06,51381200000000.0,403803771.4285714,1024 32,pass
6,70,129869760.0,33532421.06,57803700000000.0,454279014.2857143,1024 36,pass
7,70,129869760.0,33532421.06,64226300000000.0,504754014.2857143,1024 40,pass
8,70,129869760.0,33532421.06,70648900000000.0,555229014.2857143,1024 44,pass
9,70,129869760.0,33532421.06,77071500000000.0,605704028.5714285,1024 48,pass
10,70,129869760.0,33532421.06,25690900000000.0,201903014.2857143,1024 16,pass
11,70,129869760.0,33532421.06,32113400000000.0,252378014.2857143,1024 20,pass
12,70,129869760.0,33532421.06,38536000000000.0,302853014.28571427,1024 24,pass
13,70,129869760.0,33532421.06,44958600000000.0,353328028.5714286,1024 28,pass
14,70,129869760.0,33532421.06,51381200000000.0,403803771.4285714,1024 32,pass
15,70,129869760.0,33532421.06,57803700000000.0,454279014.2857143,1024 36,pass
16,70,129869760.0,33532421.06,64226300000000.0,504754014.2857143,1024 40,pass
17,70,129869760.0,33532421.06,70648900000000.0,555229014.2857143,1024 44,pass
18,70,129869760.0,33532421.06,77071500000000.0,605704028.5714285,1024 48,pass
19,70,129869760.0,33532421.06,25690900000000.0,201903014.2857143,1024 16,pass
20,70,129869760.0,33532421.06,32113400000000.0,252378014.2857143,1024 20,pass
21,70,129869760.0,33532421.06,38536000000000.0,302853014.28571427,1024 24,pass
22,70,129869760.0,33532421.06,44958600000000.0,353328028.5714286,1024 28,pass
23,70,129869760.0,33532421.06,51381200000000.0,403803771.4285714,1024 32,pass
24,70,129869760.0,33532421.06,57803700000000.0,454279014.2857143,1024 36,pass
25,70,129869760.0,33532421.06,64226300000000.0,504754014.2857143,1024 40,pass
26,70,129869760.0,33532421.06,70648900000000.0,555229014.2857143,1024 44,pass
27,70,129869760.0,33532421.06,77071500000000.0,605704028.5714285,1024 48,pass
28,70,129869760.0,33532421.06,25690900000000.0,201903014.2857143,1024 16,pass
29,70,129869760.0,33532421.06,32113400000000.0,252378014.2857143,1024 20,pass
30,70,129869760.0,33532421.06,38536000000000.0,302853014.28571427,1024 24,pass
31,70,129869760.0,33532421.06,44958600000000.0,353328028.5714286,1024 28,pass
32,70,129869760.0,33532421.06,51381200000000.0,403803771.4285714,1024 32,pass
33,70,129869760.0,33532421.06,57803700000000.0,454279014.2857143,1024 36,pass
34,70,129869760.0,33532421.06,64226300000000.0,504754014.2857143,1024 40,pass
35,70,129869760.0,33532421.06,70648900000000.0,555229014.2857143,1024 44,pass
36,70,129869760.0,33532421.06,77071500000000.0,605704028.5714285,1024 48,pass
37,70,129869760.0,33532421.06,25690900000000.0,201903014.2857143,1024 16,pass
38,70,129869760.0,33532421.06,32113400000000.0,252378014.2857143,1024 20,pass
39,70,129869760.0,33532421.06,38536000000000.0,302853014.28571427,1024 24,pass
40,70,129869760.0,33532421.06,44958600000000.0,353328028.5714286,1024 28,pass
41,70,129869760.0,33532421.06,51381200000000.0,403803771.4285714,1024 32,pass
42,70,129869760.0,33532421.06,57803700000000.0,454279014.2857143,1024 36,pass
43,70,129869760.0,33532421.06,64226300000000.0,504754014.2857143,1024 40,pass
44,70,129869760.0,33532421.06,70648900000000.0,555229014.2857143,1024 44,pass
45,70,129869760.0,33532421.06,77071500000000.0,605704028.5714285,1024 48,pass
46,70,129869760.0,33532421.06,25690900000000.0,201903014.2857143,1024 16,pass
47,70,129869760.0,33532421.06,32113400000000.0,252378014.2857143,1024 20,pass
48,70,129869760.0,33532421.06,38536000000000.0,302853014.28571427,1024 24,pass
49,70,129869760.0,33532421.06,44958600000000.0,353328028.5714286,1024 28,pass
50,70,129869760.0,33532421.06,51381200000000.0,403803771.4285714,1024 32,pass
51,70,129869760.0,33532421.06,57803700000000.0,454279014.2857143,1024 36,pass
52,70,129869760.0,33532421.06,64226300000000.0,504754014.2857143,1024 40,pass
53,70,129869760.0,33532421.06,70648900000000.0,555229014.2857143,1024 44,pass
54,70,129869760.0,33532421.06,77071500000000.0,605704028.5714285,1024 48,pass
55,70,129869760.0,33532421.06,25690900000000.0,201903014.2857143,1024 16,pass
56,70,129869760.0,33532421.06,32113400000000.0,252378014.2857143,1024 20,pass
57,70,129869760.0,33532421.06,38536000000000.0,302853014.28571427,1024 24,pass
58,70,129869760.0,33532421.06,44958600000000.0,353328028.5714286,1024 28,pass
59,70,129869760.0,33532421.06,51381200000000.0,403803771.4285714,1024 32,pass
60,70,129869760.0,33532421.06,57803700000000.0,454279014.2857143,1024 36,pass
61,70,129869760.0,33532421.06,64226300000000.0,504754014.2857143,1024 40,pass
62,70,129869760.0,33532421.06,70648900000000.0,555229014.2857143,1024 44,pass
63,70,129869760.0,33532421.06,77071500000000.0,605704028.5714285,1024 48,pass
64,69,116598720.0,31783501.06,25690900000000.0,201903014.4927536,1024 16,pass
65,69,116598720.0,31783501.06,32113400000000.0,252378014.4927536,1024 20,pass
